# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28
113.2,-57.9506,-56.3312,-57.5179,-56.9732,-57.7594,-56.242,-57.838,-56.6377,-57.5381,-57.3264,-57.8103,-57.779,-57.622,-57.2485,-57.332,-57.7004,-58.0828,-56.4495,-57.8845,-57.1581,-56.808,-58.0262,-56.965,-57.9681,-56.5713,-57.6664,-57.2225,-57.6301,-57.197
113.3,-57.9751,-56.3693,-57.5473,-56.991,-57.7861,-56.2838,-57.8084,-56.6747,-57.5673,-57.358,-57.8363,-57.8054,-57.6503,-57.271,-57.3584,-57.7278,-58.1058,-56.4904,-57.9098,-57.1911,-56.8004,-58.0498,-57.0006,-57.9924,-56.6081,-57.6941,-57.2517,-57.6583,-57.2192
113.4,-57.9993,-56.4074,-57.5764,-57.0104,-57.8124,-56.3253,-57.7847,-56.7114,-57.5961,-57.3892,-57.862,-57.8316,-57.6782,-57.2942,-57.385,-57.7548,-58.1285,-56.5308,-57.9347,-57.2237,-56.7974,-58.0732,-57.0357,-58.0164,-56.6447,-57.7215,-57.2809,-57.6861,-57.2423
113.5,-58.0232,-56.4455,-57.6052,-57.0312,-57.8385,-56.3665,-57.7663,-56.748,-57.6247,-57.42,-57.8874,-57.8574,-57.7058,-57.3181,-57.4118,-57.7815,-58.1509,-56.5709,-57.9594,-57.2561,-56.7986,-58.0962,-57.0705,-58.0401,-56.6813,-57.7486,-57.3101,-57.7136,-57.266
113.6,-58.0469,-56.4836,-57.608,-57.0531,-57.8643,-56.4074,-57.7526,-56.7844,-57.6529,-57.4505,-57.9125,-57.883,-57.7331,-57.3425,-57.4387,-57.8079,-58.1731,-56.6106,-57.9838,-57.2881,-56.8034,-58.119,-57.1049,-58.0636,-56.7177,-57.7754,-57.3393,-57.7408,-57.2904
113.7,-58.0703,-56.5216,-57.5569,-57.0762,-57.8897,-56.448,-57.743,-56.8205,-57.6807,-57.4807,-57.9373,-57.9083,-57.76,-57.3673,-57.4657,-57.8341,-58.195,-56.6498,-58.0079,-57.3198,-56.8115,-58.1416,-57.1389,-58.0868,-56.7539,-57.8018,-57.3684,-57.7677,-57.3153
113.8,-58.0934,-56.5594,-57.5144,-57.1001,-57.9149,-56.4882,-57.7372,-56.8564,-57.7083,-57.5105,-57.9619,-57.9332,-57.7867,-57.3926,-57.4927,-57.8599,-58.2167,-56.6887,-58.0317,-57.3512,-56.8225,-58.1639,-57.1725,-58.1097,-56.7899,-57.828,-57.3974,-57.7943,-57.3406
113.9,-58.1162,-56.5972,-57.4797,-57.1248,-57.9398,-56.5282,-57.7347,-56.892,-57.7356,-57.54,-57.9862,-57.9579,-57.813,-57.4181,-57.5196,-57.8854,-58.2381,-56.7271,-58.0553,-57.3822,-56.836,-58.1859,-57.2057,-58.1324,-56.8258,-57.8539,-57.4263,-57.8205,-57.3663
114,-58.1388,-56.6347,-57.4517,-57.1502,-57.9644,-56.5677,-57.7352,-56.9273,-57.7625,-57.5691,-58.0102,-57.9823,-57.8391,-57.4439,-57.5466,-57.9106,-58.2593,-56.7652,-58.0785,-57.4129,-56.8517,-58.2077,-57.2386,-58.1548,-56.8614,-57.8795,-57.4551,-57.8465,-57.3923
114.1,-58.1611,-56.672,-57.4299,-57.1761,-57.9888,-56.607,-57.7383,-56.9623,-57.7891,-57.598,-58.0339,-58.0064,-57.8649,-57.4699,-57.5735,-57.9356,-58.2802,-56.8028,-58.1016,-57.4433,-56.8694,-58.2292,-57.2712,-58.1769,-56.8968,-57.9048,-57.4837,-57.8722,-57.4184
114.2,-58.1832,-56.7091,-57.4136,-57.2026,-58.0128,-56.6458,-57.7438,-56.9971,-57.8155,-57.6265,-58.0574,-58.0303,-57.8903,-57.496,-57.6003,-57.9602,-58.3009,-56.84,-58.1243,-57.4734,-56.8889,-58.2505,-57.3033,-58.1988,-56.9319,-57.9298,-57.5121,-57.8976,-57.4448
114.3,-58.205,-56.746,-57.4022,-57.2294,-58.0366,-56.6843,-57.7513,-57.0316,-57.8415,-57.6546,-58.0806,-58.0538,-57.9155,-57.5222,-57.627,-57.9846,-58.3213,-56.8769,-58.1468,-57.5032,-56.9099,-58.2715,-57.3351,-58.2204,-56.9667,-57.9545,-57.5403,-57.9227,-57.4713
114.4,-58.2265,-56.7826,-57.3951,-57.2565,-58.0601,-56.7225,-57.7606,-57.0657,-57.8672,-57.6825,-58.1036,-58.0771,-57.9404,-57.5484,-57.6536,-58.0087,-58.3415,-56.9133,-58.169,-57.5326,-56.9322,-58.2923,-57.3666,-58.2418,-57.0013,-57.979,-57.5684,-57.9475,-57.4978
114.5,-58.2478,-56.819,-57.3919,-57.2839,-58.0833,-56.7602,-57.7716,-57.0996,-57.8927,-57.71,-58.1263,-58.1002,-57.965,-57.5747,-57.68,-58.0325,-58.3615,-56.9494,-58.191,-57.5617,-56.9556,-58.3128,-57.3977,-58.2629,-57.0356,-58.0031,-57.5962,-57.972,-57.5244
114.6,-58.2689,-56.8551,-57.3921,-57.3114,-58.1063,-56.7642,-57.7841,-57.1331,-57.9178,-57.7373,-58.1487,-58.1229,-57.9893,-57.6009,-57.7063,-58.0561,-58.3812,-56.9851,-58.1299,-57.5905,-56.9801,-58.3331,-57.4284,-58.2838,-57.0696,-58.027,-57.6238,-57.9962,-57.551
114.7,-58.2897,-56.8909,-57.3954,-57.3391,-58.129,-56.7242,-57.7977,-57.1663,-57.9427,-57.7642,-58.1709,-58.1454,-58.0134,-57.6271,-57.7324,-58.0794,-58.4007,-57.0203,-58.0777,-57.619,-57.0054,-58.3532,-57.4588,-58.3044,-57.1033,-58.0506,-57.6512,-58.0202,-57.5776
114.8,-58.3103,-56.9264,-57.4014,-57.3669,-58.1427,-56.6927,-57.8125,-57.1992,-57.9673,-57.7908,-58.1928,-58.1677,-58.0371,-57.6532,-57.7583,-58.1024,-58.42,-57.0552,-58.0336,-57.6472,-57.0315,-58.373,-57.4889,-58.3248,-57.1367,-58.0739,-57.6784,-58.0439,-57.6041
