# time,sweep00,sweep01,sweep02,sweep03,sweep04,sweep05,sweep06,sweep07,sweep08,sweep09,sweep10,sweep11,sweep12,sweep13,sweep14,sweep15,sweep16,sweep17,sweep18,sweep19,sweep20,sweep21,sweep22,sweep23,sweep24,sweep25,sweep26,sweep27,sweep28,sweep29,sweep30,sweep31,sweep32
101.3,-49.5098,-49.6591,-48.7141,-49.0666,-47.6282,-49.005,-48.9782,-48.5694,-47.6148,-46.1375,-48.0866,-48.8562,-49.3937,-48.1178,-48.6441,-48.8926,-48.3823,-48.3556,-49.5638,-49.1982,-47.8576,-47.9077,-47.6806,-48.7665,-49.059,-47.8819,-47.8352,-48.6541,-47.7689,-47.9774,-47.5029,-48.042,-49.2091
101.4,-49.5945,-49.7431,-48.7439,-49.1516,-47.6689,-49.0931,-49.0664,-48.6602,-47.7111,-46.2419,-48.1795,-48.945,-49.4794,-48.2049,-48.7261,-48.9814,-48.4741,-48.4476,-49.6483,-49.2851,-47.9523,-48.0016,-47.7763,-48.8561,-49.1468,-47.9767,-47.9292,-48.7439,-47.8644,-48.071,-47.5998,-48.1359,-49.2958
101.5,-49.6787,-49.8265,-48.7807,-49.2364,-47.7089,-49.1806,-49.1541,-48.7503,-47.8068,-46.3456,-48.2719,-49.0334,-49.5645,-48.2923,-48.8085,-49.0696,-48.5654,-48.539,-49.7322,-49.3714,-48.0465,-48.0951,-47.8714,-48.9451,-49.234,-48.0709,-48.0227,-48.8333,-47.9592,-48.1641,-47.6962,-48.2292,-49.382
101.6,-49.7624,-49.9095,-48.8234,-49.3209,-47.6952,-49.2676,-49.2413,-48.84,-47.902,-46.4489,-48.3638,-49.1212,-49.6491,-48.3798,-48.8913,-49.1573,-48.6562,-48.63,-49.8156,-49.4573,-48.1401,-48.1881,-47.966,-49.0335,-49.3207,-48.1646,-48.1159,-48.9221,-48.0536,-48.2567,-47.7921,-48.3219,-49.4677
101.7,-49.8456,-49.9919,-48.8714,-49.4052,-47.6948,-49.3541,-49.3279,-48.9291,-47.9967,-46.5516,-48.4552,-49.2085,-49.7332,-48.4674,-48.9743,-49.2444,-48.7464,-48.7203,-49.8985,-49.5425,-48.2333,-48.2806,-48.06,-49.1214,-49.4068,-48.2577,-48.2085,-49.0104,-48.1473,-48.3488,-47.8874,-48.4141,-49.5529
101.8,-49.9282,-50.0738,-48.9239,-49.4892,-47.7061,-49.44,-49.414,-49.0176,-48.0908,-46.6537,-48.5462,-49.2953,-49.8167,-48.555,-49.0575,-49.3311,-48.8361,-48.8102,-49.9809,-49.6273,-48.3259,-48.3726,-48.1536,-49.2088,-49.4924,-48.3503,-48.3008,-49.0983,-48.2406,-48.4405,-47.9821,-48.5058,-49.6375
101.9,-50.0104,-50.1551,-48.9803,-49.5728,-47.7275,-49.5254,-49.4996,-49.1056,-48.1844,-46.7553,-48.6367,-49.3815,-49.8997,-48.6424,-49.1408,-49.4171,-48.9252,-48.8994,-50.0627,-49.7115,-48.4179,-48.4642,-48.2466,-49.2956,-49.5775,-48.4423,-48.3925,-49.1856,-48.3333,-48.5316,-48.0763,-48.5969,-49.7216
102,-50.092,-50.2359,-49.0402,-49.656,-47.7577,-49.6103,-49.5846,-49.1931,-48.2774,-46.8564,-48.7267,-49.4672,-49.9822,-48.7298,-49.224,-49.5027,-49.0138,-48.9882,-50.1441,-49.7952,-48.5095,-48.5552,-48.3391,-49.3819,-49.662,-48.5338,-48.4838,-49.2724,-48.4254,-48.6223,-48.1699,-48.6875,-49.8051
102.1,-50.1731,-50.3162,-49.103,-49.7389,-47.7956,-49.6946,-49.6691,-49.28,-48.3698,-46.9569,-48.8161,-49.5524,-50.0641,-48.8169,-49.3073,-49.5876,-49.1018,-49.0136,-50.2249,-49.8783,-48.6005,-48.6457,-48.4311,-49.4677,-49.746,-48.6248,-48.5746,-49.3367,-48.517,-48.7124,-48.263,-48.7775,-49.8882
102.2,-50.2537,-50.3959,-49.1683,-49.8214,-47.8403,-49.7784,-49.753,-49.3664,-48.4618,-47.0569,-48.9051,-49.637,-50.1455,-48.9039,-49.3904,-49.6721,-49.1893,-49.0396,-50.3052,-49.9609,-48.691,-48.7357,-48.5226,-49.5529,-49.8294,-48.7152,-48.6649,-49.3554,-48.608,-48.8021,-48.3556,-48.867,-49.9707
102.3,-50.3338,-50.4752,-49.2358,-49.9035,-47.8907,-49.8616,-49.8364,-49.4523,-48.5531,-47.1563,-48.9936,-49.7211,-50.2264,-48.9905,-49.4733,-49.756,-49.2762,-49.0728,-50.385,-50.043,-48.7809,-48.8253,-48.6135,-49.6376,-49.9124,-48.805,-48.7547,-49.3817,-48.6985,-48.8912,-48.4476,-48.9559,-50.0526
102.4,-50.4134,-50.5539,-49.3051,-49.9851,-47.9461,-49.9443,-49.9193,-49.5376,-48.644,-47.1886,-49.0815,-49.8047,-50.3068,-49.0769,-49.5561,-49.8394,-49.3627,-49.1122,-50.4642,-50.1245,-48.8703,-48.9142,-48.7038,-49.7217,-49.9947,-48.8943,-48.844,-49.4148,-48.7885,-48.9798,-48.5391,-49.0443,-50.1341
102.5,-50.4924,-50.6321,-49.376,-50.0663,-48.0059,-50.0265,-50.0016,-49.6223,-48.7342,-47.2288,-49.1689,-49.8877,-50.3866,-49.163,-49.6386,-49.9223,-49.4485,-49.1569,-50.543,-50.2055,-48.9592,-49.0027,-48.7937,-49.8053,-50.0766,-48.9831,-48.9328,-49.4539,-48.8779,-49.0679,-48.63,-49.1322,-50.215
102.6,-50.571,-50.7097,-49.4483,-50.1471,-48.0695,-50.1081,-50.0834,-49.7066,-48.824,-47.2758,-49.2558,-49.9702,-50.4659,-49.1791,-49.7208,-50.0046,-49.5339,-49.2064,-50.6212,-50.286,-49.0475,-49.0907,-48.883,-49.8884,-50.1579,-49.0713,-49.0211,-49.498,-48.9668,-49.1554,-48.7203,-49.2195,-50.2954
102.7,-50.649,-50.7869,-49.5216,-50.2274,-48.1364,-50.1893,-50.1647,-49.7903,-48.9132,-47.3288,-49.3422,-50.0522,-50.5446,-49.2034,-49.8028,-50.0864,-49.6187,-49.2599,-50.6989,-50.366,-49.1353,-49.1422,-48.9718,-49.9709,-50.2237,-49.159,-49.1089,-49.5467,-49.0551,-49.2425,-48.8102,-49.3062,-50.3753
102.8,-50.7265,-50.8635,-49.5959,-50.3073,-48.206,-50.2698,-50.2455,-49.8734,-49.0018,-47.387,-49.4281,-50.1337,-50.6229,-49.235,-49.8843,-50.1676,-49.7029,-49.317,-50.7761,-50.4454,-49.2225,-49.164,-49.06,-50.0529,-50.2347,-49.2461,-49.1962,-49.5993,-49.1429,-49.329,-48.8994,-49.3925,-50.4546
102.9,-50.8035,-50.9396,-49.6709,-50.3866,-48.278,-50.3499,-50.3257,-49.9561,-49.0899,-47.4497,-49.5135,-50.2146,-50.7006,-49.2727,-49.9656,-50.2484,-49.7867,-49.3771,-50.8528,-50.5243,-49.3092,-49.1933,-49.1477,-50.1344,-50.2535,-49.3327,-49.2829,-49.6552,-49.2301,-49.415,-48.9882,-49.4781,-50.5335
103,-50.88,-51.0152,-49.7466,-50.4655,-48.3521,-50.4294,-50.4054,-50.0382,-49.1775,-47.5162,-49.5983,-50.295,-50.7778,-49.3159,-50.0465,-50.3286,-49.8698,-49.4399,-50.9289,-50.6027,-49.3954,-49.2292,-49.2349,-50.2154,-50.2792,-49.4188,-49.3691,-49.714,-49.3168,-49.5004,-49.0764,-49.5633,-50.6118
103.1,-50.9559,-51.0903,-49.8227,-50.544,-48.4279,-50.5085,-50.4846,-50.1198,-49.2645,-47.586,-49.6826,-50.3749,-50.8545,-49.3639,-50.1269,-50.4082,-49.9525,-49.5049,-51.0046,-50.6805,-49.4811,-49.2708,-49.3215,-50.2958,-50.311,-49.5043,-49.4548,-49.7754,-49.403,-49.5853,-49.164,-49.6479,-50.6896
103.2,-51.0314,-51.1649,-49.8991,-50.6219,-48.5051,-50.5869,-50.5632,-50.2008,-49.351,-47.6587,-49.7664,-50.4543,-50.9307,-49.416,-50.207,-50.4874,-50.0346,-49.5719,-51.0797,-50.7579,-49.5662,-49.3173,-49.4076,-50.3757,-50.3481,-49.5893,-49.54,-49.8389,-49.4886,-49.6697,-49.2511,-49.732,-50.7668
103.3,-51.1063,-51.2389,-49.9758,-50.6994,-48.5836,-50.6649,-50.6413,-50.2813,-49.437,-47.7338,-49.8496,-50.5331,-51.0063,-49.4717,-50.2867,-50.566,-50.1162,-49.6405,-51.1543,-50.8347,-49.6507,-49.3683,-49.4932,-50.455,-50.3898,-49.6737,-49.6247,-49.9043,-49.5737,-49.7536,-49.3377,-49.8155,-50.8436
103.4,-51.1808,-51.3125,-50.0527,-50.7764,-48.6631,-50.7423,-50.7189,-50.3613,-49.5224,-47.8109,-49.9323,-50.6114,-51.0815,-49.5305,-50.3659,-50.6441,-50.1973,-49.7105,-51.2284,-50.911,-49.7348,-49.423,-49.5351,-50.5339,-50.4355,-49.7577,-49.7088,-49.9713,-49.6582,-49.837,-49.4237,-49.8985,-50.9198
103.5,-51.2547,-51.3855,-50.1296,-50.8528,-48.7434,-50.8193,-50.796,-50.4408,-49.6072,-47.8899,-50.0145,-50.6892,-51.1561,-49.592,-50.4447,-50.7217,-50.2778,-49.7817,-51.3021,-50.9868,-49.8183,-49.4809,-49.5547,-50.6122,-50.4847,-49.841,-49.7924,-50.0396,-49.7422,-49.9198,-49.5092,-49.981,-50.9955
103.6,-51.3281,-51.458,-50.2066,-50.9288,-48.8244,-50.8957,-50.8726,-50.5197,-49.6916,-47.9703,-50.0962,-50.7665,-51.2302,-49.6557,-50.523,-50.7988,-50.3578,-49.8539,-51.3752,-51.0621,-49.9013,-49.5417,-49.5818,-50.69,-50.537,-49.9239,-49.8755,-50.1091,-49.8257,-50.0021,-49.5942,-50.0629,-51.0708
103.7,-51.401,-51.5301,-50.2835,-51.0043,-48.9059,-50.9716,-50.9486,-50.5981,-49.7754,-48.0519,-50.1774,-50.8432,-51.3038,-49.7215,-50.6009,-50.8753,-50.4373,-49.9269,-51.4478,-51.1368,-49.9837,-49.6049,-49.6154,-50.7673,-50.5919,-50.0062,-49.958,-50.1794,-49.9086,-50.0839,-49.6786,-50.1443,-51.1454
103.8,-51.4358,-51.6016,-50.3603,-51.0793,-48.9878,-51.047,-51.0242,-50.676,-49.8586,-48.1346,-50.258,-50.9195,-51.3769,-49.7889,-50.6783,-50.9514,-50.5163,-50.0005,-51.5198,-51.2111,-50.0656,-49.6702,-49.6547,-50.844,-50.6491,-50.088,-50.0401,-50.2505,-49.9911,-50.1651,-49.7625,-50.2252,-51.2196
103.9,-51.4393,-51.6726,-50.437,-51.1539,-49.07,-51.1218,-51.0992,-50.7534,-49.9414,-48.2181,-50.3381,-50.9952,-51.4495,-49.8577,-50.7553,-51.0269,-50.5947,-50.0746,-51.5914,-51.2848,-50.147,-49.7372,-49.6989,-50.9203,-50.7083,-50.1692,-50.1216,-50.3223,-50.0729,-50.2458,-49.8458,-50.3056,-51.2933
104,-51.4504,-51.7432,-50.5135,-51.2279,-49.1524,-51.1962,-51.1737,-50.8302,-50.0236,-48.3023,-50.4177,-51.0704,-51.5216,-49.9278,-50.8318,-51.1019,-50.6726,-50.1492,-51.6625,-51.3581,-50.2279,-49.8058,-49.7474,-50.996,-50.7691,-50.2499,-50.2026,-50.3945,-50.1543,-50.326,-49.9286,-50.3854,-51.3665
104.1,-51.4683,-51.8132,-50.5897,-51.3014,-49.2349,-51.27,-51.2477,-50.9065,-50.1052,-48.387,-50.4967,-51.1451,-51.5932,-49.9988,-50.9078,-51.1764,-50.75,-50.224,-51.7331,-51.4308,-50.3082,-49.8756,-49.7997,-51.0712,-50.8314,-50.3301,-50.283,-50.4671,-50.2351,-50.4057,-50.0109,-50.4647,-51.4391
104.2,-51.4921,-51.8828,-50.6657,-51.3744,-49.3174,-51.3433,-51.3212,-50.9824,-50.1864,-48.4721,-50.5753,-51.2193,-51.6643,-50.0707,-50.9833,-51.2503,-50.8269,-50.299,-51.8032,-51.503,-50.388,-49.9465,-49.8552,-51.1459,-50.8949,-50.4098,-50.363,-50.54,-50.3154,-50.4848,-50.0927,-50.5435,-51.5113
104.3,-51.5211,-51.9518,-50.7414,-51.447,-49.3999,-51.4162,-51.3942,-51.0577,-50.267,-48.5574,-50.6533,-51.293,-51.7349,-50.1432,-51.0584,-51.3238,-50.9032,-50.3741,-51.8728,-51.5747,-50.4673,-50.0183,-49.9135,-51.2201,-50.9594,-50.4889,-50.4424,-50.613,-50.3951,-50.5484,-50.1739,-50.6217,-51.583
104.4,-51.5547,-52.0204,-50.8168,-51.519,-49.4823,-51.4885,-51.4666,-51.1325,-50.3471,-48.643,-50.7308,-51.3662,-51.805,-50.2163,-51.1329,-51.3968,-50.9791,-50.4493,-51.942,-51.6459,-50.546,-50.0908,-49.9743,-51.2938,-51.0247,-50.5675,-50.5213,-50.6862,-50.4744,-50.5567,-50.2546,-50.6995,-51.6541
104.5,-51.5923,-52.0884,-50.8919,-51.5905,-49.5646,-51.5603,-51.5386,-51.2067,-50.4266,-48.7287,-50.8078,-51.4388,-51.8746,-50.2898,-51.207,-51.4692,-51.0544,-50.5245,-52.0106,-51.7167,-50.6243,-50.1639,-50.0371,-51.3669,-51.0907,-50.6456,-50.5997,-50.7594,-50.5531,-50.5729,-50.3347,-50.7767,-51.7248
104.6,-51.6333,-52.156,-50.9666,-51.6616,-49.6466,-51.6316,-51.6101,-51.2805,-50.5056,-48.8143,-50.8843,-51.511,-51.9437,-50.3636,-51.2806,-51.5412,-51.1292,-50.5995,-52.0787,-51.7869,-50.702,-50.2375,-50.1017,-51.4396,-51.1573,-50.7232,-50.6775,-50.8325,-50.6313,-50.596,-50.4144,-50.8534,-51.795
104.7,-51.6775,-52.2231,-51.0409,-51.7321,-49.7285,-51.7025,-51.6811,-51.3538,-50.5841,-48.9,-50.9602,-51.5827,-52.0123,-50.4376,-51.3537,-51.6126,-51.2035,-50.6745,-52.1464,-51.8566,-50.7792,-50.3113,-50.1678,-51.5118,-51.2243,-50.8003,-50.7549,-50.9056,-50.709,-50.6253,-50.4935,-50.9296,-51.8646
104.8,-51.7242,-52.2897,-51.1149,-51.8022,-49.81,-51.7728,-51.7515,-51.4265,-50.6621,-48.9855,-51.0357,-51.6538,-52.0804,-50.5117,-51.4263,-51.6836,-51.2773,-50.7493,-52.2135,-51.9259,-50.8559,-50.3855,-50.2352,-51.5834,-51.2916,-50.8768,-50.8317,-50.9786,-50.7861,-50.6598,-50.5721,-51.0052,-51.9338
104.9,-51.7733,-52.3558,-51.1884,-51.8718,-49.8913,-51.8426,-51.8215,-51.4988,-50.7396,-49.0709,-51.1106,-51.7245,-52.1481,-50.5859,-51.4985,-51.7541,-51.3506,-50.8238,-52.2802,-51.9946,-50.932,-50.4597,-50.3037,-51.6546,-51.3592,-50.9528,-50.908,-51.0513,-50.8627,-50.699,-50.6501,-51.0804,-52.0025
105,-51.8243,-52.4215,-51.2616,-51.9409,-49.9723,-51.9119,-51.891,-51.5705,-50.8165,-49.1561,-51.185,-51.7946,-52.2152,-50.6601,-51.5701,-51.824,-51.4234,-50.8982,-52.3464,-52.0628,-51.0077,-50.5341,-50.3731,-51.7252,-51.4269,-51.0283,-50.9838,-51.1239,-50.9389,-50.7423,-50.7277,-51.155,-52.0707
105.1,-51.8771,-52.4867,-51.3343,-52.0095,-50.0529,-51.9808,-51.96,-51.6418,-50.893,-49.2411,-51.2589,-51.8643,-52.2819,-50.7342,-51.6413,-51.8935,-51.4957,-50.9722,-52.4121,-52.1306,-51.0828,-50.6084,-50.4432,-51.7954,-51.4948,-51.1033,-51.0591,-51.1962,-51.0145,-50.7891,-50.8047,-51.2291,-52.1384
105.2,-51.9313,-52.5514,-51.4066,-52.0776,-50.1332,-52.0491,-52.0285,-51.7125,-50.9689,-49.3257,-51.3323,-51.8739,-52.3481,-50.8081,-51.7119,-51.9624,-51.5674,-51.046,-52.4774,-52.1979,-51.1574,-50.6827,-50.5139,-51.8651,-51.5626,-51.1778,-51.1339,-51.2683,-51.0895,-50.839,-50.8812,-51.3028,-52.2056
105.3,-51.9868,-52.6156,-51.4785,-52.1452,-50.213,-52.117,-52.0965,-51.7828,-51.0443,-49.4101,-51.4052,-51.876,-52.4138,-50.882,-51.7821,-52.0309,-51.6387,-51.1194,-52.5421,-52.2647,-51.2315,-50.757,-50.585,-51.9343,-51.6304,-51.2518,-51.2081,-51.34,-51.1641,-50.8916,-50.9572,-51.3759,-52.2723
105.4,-52.0434,-52.6794,-51.5499,-52.2124,-50.2925,-52.1844,-52.164,-51.8525,-51.1192,-49.4942,-51.4776,-51.8856,-52.479,-50.9556,-51.8518,-52.0989,-51.7095,-51.1925,-52.6064,-52.331,-51.3051,-50.831,-50.6565,-52.0029,-51.6981,-51.3252,-51.2819,-51.4115,-51.2382,-50.9465,-51.0327,-51.4485,-52.3386
105.5,-52.1008,-52.7426,-51.6209,-52.2791,-50.3715,-52.2513,-52.231,-51.9218,-51.1935,-49.5779,-51.5495,-51.9017,-52.5438,-51.029,-51.921,-52.1664,-51.7797,-51.2652,-52.6702,-52.3968,-51.3782,-50.9049,-50.7283,-52.0711,-51.7657,-51.3982,-51.3551,-51.4826,-51.3117,-51.0033,-51.1076,-51.5206,-52.4044
105.6,-52.159,-52.8055,-51.6914,-52.3452,-50.4502,-52.3177,-52.2976,-51.9906,-51.2674,-49.6612,-51.6209,-51.9236,-52.6081,-51.1021,-51.9897,-52.2334,-51.8495,-51.3376,-52.7336,-52.4622,-51.4508,-50.9785,-50.8002,-52.1388,-51.8331,-51.4706,-51.4279,-51.5533,-51.3848,-51.0619,-51.1821,-51.5922,-52.4697
105.7,-52.2177,-52.8678,-51.7614,-52.411,-50.5284,-52.3836,-52.3637,-52.0589,-51.3407,-49.7441,-51.6918,-51.9505,-52.6719,-51.1749,-52.058,-52.3,-51.9188,-51.4096,-52.7965,-52.5271,-51.5229,-51.0367,-50.8722,-52.2061,-51.9003,-51.5426,-51.5001,-51.6237,-51.4573,-51.122,-51.256,-51.6633,-52.5345
105.8,-52.277,-52.9297,-51.8311,-52.4762,-50.6061,-52.4491,-52.4293,-52.1266,-51.4136,-49.8267,-51.7622,-51.9818,-52.7352,-51.2475,-52.1257,-52.366,-51.9876,-51.4811,-52.8589,-52.5915,-51.5944,-51.0393,-50.9443,-52.2728,-51.9673,-51.614,-51.5718,-51.6937,-51.5294,-51.1832,-51.3294,-51.7339,-52.5988
105.9,-52.3366,-52.9911,-51.9002,-52.541,-50.6835,-52.514,-52.4944,-52.194,-51.4859,-49.9088,-51.8321,-52.017,-52.7981,-51.3197,-52.193,-52.4316,-52.0559,-51.5523,-52.9209,-52.6554,-51.6655,-51.05,-51.0162,-52.339,-52.034,-51.685,-51.6431,-51.7633,-51.6009,-51.2455,-51.4024,-51.804,-52.6627
106,-52.3966,-53.0521,-51.9689,-52.6052,-50.7603,-52.5785,-52.559,-52.2608,-51.5578,-49.9904,-51.9015,-52.0557,-52.8605,-51.3915,-52.2598,-52.4967,-52.1237,-51.623,-52.9823,-52.7189,-51.7361,-51.0679,-51.0882,-52.4048,-52.1004,-51.7554,-51.7138,-51.8325,-51.6719,-51.2785,-51.4748,-51.8736,-52.7261
106.1,-52.4567,-53.1126,-52.0371,-52.6691,-50.8367,-52.6426,-52.6232,-52.3271,-51.6291,-50.0717,-51.9704,-52.0973,-52.9224,-51.4629,-52.3261,-52.5613,-52.191,-51.6934,-53.0434,-52.7819,-51.8062,-51.0921,-51.1599,-52.4701,-52.1665,-51.8254,-51.784,-51.9012,-51.7425,-51.2733,-51.5467,-51.9427,-52.7891
106.2,-52.517,-53.1727,-52.1049,-52.7324,-50.9126,-52.7061,-52.6869,-52.393,-51.6999,-50.1525,-52.0388,-52.1415,-52.9839,-51.534,-52.392,-52.6255,-52.2579,-51.7633,-53.104,-52.8444,-51.8758,-51.1218,-51.2315,-52.5349,-52.2323,-51.8948,-51.8538,-51.9696,-51.8125,-51.277,-51.6181,-52.0113,-52.8515
106.3,-52.5773,-53.2323,-52.1722,-52.7953,-50.9881,-52.7692,-52.7501,-52.4584,-51.7703,-50.2328,-52.1068,-52.1879,-53.0449,-51.6047,-52.4573,-52.6892,-52.3243,-51.8327,-53.1641,-52.9064,-51.9449,-51.1564,-51.3029,-52.5993,-52.2978,-51.9638,-51.923,-52.0375,-51.8821,-51.2885,-51.689,-52.0794,-52.9136
106.4,-52.6376,-53.2914,-52.239,-52.8577,-51.063,-52.8318,-52.8129,-52.5233,-51.8401,-50.3126,-52.1742,-52.2363,-53.1055,-51.675,-52.5222,-52.7524,-52.3901,-51.9017,-53.2238,-52.968,-52.0135,-51.1952,-51.374,-52.6631,-52.3629,-52.0323,-51.9918,-52.105,-51.9511,-51.3068,-51.7595,-52.1471,-52.9751
106.5,-52.6979,-53.3502,-52.3054,-52.9197,-51.1375,-52.894,-52.8752,-52.5877,-51.9095,-50.392,-52.2412,-52.2863,-53.1656,-51.7449,-52.5867,-52.8151,-52.4555,-51.9703,-53.283,-53.0292,-52.0816,-51.2376,-51.4449,-52.7266,-52.4276,-52.1002,-52.0601,-52.1721,-52.0197,-51.3312,-51.8294,-52.2142,-53.0362
106.6,-52.7581,-53.4084,-52.3713,-52.9812,-51.2115,-52.9557,-52.937,-52.6517,-51.9783,-50.4709,-52.3076,-52.3378,-53.2253,-51.8143,-52.6506,-52.8774,-52.5205,-52.0384,-53.3418,-53.0899,-52.1492,-51.2833,-51.5154,-52.7895,-52.492,-52.1677,-52.1279,-52.2387,-52.0877,-51.3608,-51.8988,-52.2809,-53.0968
106.7,-52.8182,-53.4662,-52.3837,-53.0422,-51.2851,-53.0169,-52.9984,-52.7151,-52.0467,-50.5493,-52.3736,-52.3906,-53.2845,-51.8833,-52.7141,-52.9392,-52.5849,-52.1061,-53.4001,-53.1501,-52.2164,-51.3318,-51.5857,-52.852,-52.5559,-52.2347,-52.1952,-52.3049,-52.1553,-51.3951,-51.9677,-52.3471,-53.157
106.8,-52.8781,-53.5236,-52.3806,-53.1028,-51.3581,-53.0777,-53.0593,-52.7782,-52.1146,-50.6273,-52.4392,-52.4443,-53.3433,-51.9519,-52.7771,-53.0006,-52.6489,-52.1733,-53.458,-53.2099,-52.283,-51.3827,-51.6556,-52.914,-52.6195,-52.3013,-52.262,-52.3707,-52.1625,-51.4334,-52.0362,-52.4128,-53.2167
106.9,-52.9379,-53.549,-52.385,-53.1629,-51.4307,-53.138,-53.1198,-52.8407,-52.182,-50.7047,-52.5042,-52.499,-53.4016,-52.0201,-52.8396,-53.0615,-52.7124,-52.24,-53.5154,-53.2692,-52.3492,-51.4357,-51.7251,-52.9755,-52.6827,-52.3673,-52.3283,-52.436,-52.1621,-51.4753,-52.1041,-52.4781,-53.276
107,-52.9974,-53.5331,-52.3961,-53.2226,-51.5028,-53.1979,-53.1798,-52.9028,-52.2489,-50.7817,-52.5688,-52.5543,-53.4594,-52.0878,-52.9017,-53.1219,-52.7754,-52.3063,-53.5724,-53.3281,-52.4149,-51.4905,-51.7943,-53.0366,-52.7455,-52.4329,-52.3941,-52.5008,-52.1692,-51.5202,-52.1716,-52.5428,-53.3348
107.1,-53.0566,-53.5251,-52.4131,-53.2818,-51.5744,-53.2573,-53.2393,-52.9644,-52.3153,-50.8581,-52.6329,-52.6103,-53.5169,-52.1551,-52.9634,-53.1819,-52.838,-52.3721,-53.629,-53.3865,-52.4801,-51.5469,-51.8631,-53.0972,-52.8078,-52.498,-52.4595,-52.5652,-52.1829,-51.5679,-52.2386,-52.6071,-53.3932
107.2,-53.1156,-53.5242,-52.4352,-53.3406,-51.6455,-53.3163,-53.2984,-53.0256,-52.3813,-50.9341,-52.6965,-52.6668,-53.5739,-52.2219,-53.0245,-53.2415,-52.9001,-52.4375,-53.6851,-53.4445,-52.5449,-51.6046,-51.9316,-53.1574,-52.8698,-52.5626,-52.5244,-52.6292,-52.2024,-51.6178,-52.3051,-52.6709,-53.4512
107.3,-53.1743,-53.468,-52.462,-53.399,-51.7161,-53.3748,-53.3571,-53.0863,-52.4467,-51.0096,-52.7597,-52.7236,-53.6304,-52.2882,-53.0852,-53.3006,-52.9618,-52.5024,-53.7408,-53.5021,-52.6092,-51.6634,-51.9996,-53.2171,-52.9313,-52.6267,-52.5888,-52.6927,-52.2269,-51.6698,-52.3711,-52.7343,-53.5086
107.4,-53.2328,-53.4101,-52.4927,-53.4568,-51.7862,-53.4329,-53.4153,-53.1466,-52.5117,-51.0846,-52.8224,-52.7807,-53.6866,-52.3542,-53.1455,-53.3592,-53.023,-52.5669,-53.7961,-53.5592,-52.673,-51.7231,-52.0672,-53.2764,-52.9924,-52.6904,-52.6528,-52.7557,-52.2559,-51.7235,-52.4367,-52.7972,-53.5657
107.5,-53.2909,-53.3652,-52.527,-53.5143,-51.8559,-53.4905,-53.4731,-53.2064,-52.5762,-51.159,-52.8846,-52.8381,-53.7422,-52.4196,-53.1515,-53.4174,-53.0837,-52.6309,-53.8509,-53.6158,-52.7363,-51.7836,-52.1344,-53.3352,-53.0531,-52.7302,-52.7163,-52.8183,-52.2888,-51.7787,-52.5017,-52.8596,-53.6223
107.6,-53.3486,-53.3317,-52.5643,-53.5713,-51.9251,-53.5477,-53.5304,-53.2657,-52.6403,-51.233,-52.9464,-52.8956,-53.7975,-52.4846,-53.1416,-53.4752,-53.144,-52.6944,-53.9053,-53.6721,-52.7992,-51.8448,-52.2011,-53.3936,-53.1134,-52.7208,-52.7793,-52.8805,-52.3252,-51.8352,-52.5663,-52.9215,-53.6785
107.7,-53.4061,-53.3085,-52.6043,-53.6279,-51.9937,-53.6045,-53.5873,-53.3246,-52.7038,-51.3065,-53.0077,-52.9531,-53.8523,-52.5492,-53.1394,-53.5325,-53.2038,-52.7575,-53.9593,-53.7279,-52.8616,-51.9065,-52.2675,-53.4515,-53.1732,-52.7194,-52.8418,-52.9422,-52.3646,-51.8927,-52.6304,-52.983,-53.7343
107.8,-53.4632,-53.2943,-52.6466,-53.684,-52.0619,-53.6608,-53.6438,-53.3831,-52.767,-51.3795,-53.0685,-53.0107,-53.9067,-52.6133,-53.1439,-53.5893,-53.2632,-52.8202,-54.0129,-53.7832,-52.9235,-51.9685,-52.3334,-53.509,-53.2326,-52.725,-52.9039,-53.0034,-52.4065,-51.9511,-52.6941,-53.0441,-53.7896
107.9,-53.5199,-53.2882,-52.691,-53.7397,-52.1297,-53.7167,-53.6998,-53.4411,-52.8296,-51.452,-53.1289,-53.0682,-53.9607,-52.6769,-53.1543,-53.6458,-53.3221,-52.8362,-54.0661,-53.8382,-52.985,-52.0309,-52.3988,-53.5661,-53.2916,-52.7369,-52.9655,-53.0642,-52.4508,-52.0103,-52.7572,-53.1046,-53.8445
108,-53.5763,-53.289,-52.7371,-53.795,-52.1969,-53.7721,-53.7554,-53.4987,-52.8918,-51.524,-53.1888,-53.1257,-54.0143,-52.7401,-53.1701,-53.7018,-53.3806,-52.8283,-54.1188,-53.8927,-53.046,-52.0935,-52.4639,-53.6227,-53.3502,-52.7543,-53.0267,-53.1246,-52.497,-52.0701,-52.82,-53.1647,-53.8989
108.1,-53.6323,-53.2962,-52.7847,-53.8499,-52.2637,-53.8271,-53.8105,-53.5558,-52.9535,-51.5955,-53.2483,-53.183,-54.0674,-52.8029,-53.1905,-53.7574,-53.4386,-52.8281,-54.1711,-53.9468,-53.1066,-52.1563,-52.5285,-53.6789,-53.4083,-52.7764,-53.0874,-53.1845,-52.514,-52.1304,-52.8822,-53.2244,-53.953
